 v-sweep         v(Vout)         v(V1)           v(V2)          
 3.64000000e-01  2.28498169e-02  3.64000000e-01  5.00000000e-01 
 3.65000000e-01  2.28690725e-02  3.65000000e-01  5.00000000e-01 
 3.66000000e-01  2.28888559e-02  3.66000000e-01  5.00000000e-01 
 3.67000000e-01  2.29091769e-02  3.67000000e-01  5.00000000e-01 
 3.68000000e-01  2.29300561e-02  3.68000000e-01  5.00000000e-01 
 3.69000000e-01  2.29515068e-02  3.69000000e-01  5.00000000e-01 
 3.70000000e-01  2.29735434e-02  3.70000000e-01  5.00000000e-01 
 3.71000000e-01  2.29961866e-02  3.71000000e-01  5.00000000e-01 
 3.72000000e-01  2.30194481e-02  3.72000000e-01  5.00000000e-01 
 3.73000000e-01  2.30433501e-02  3.73000000e-01  5.00000000e-01 
 3.74000000e-01  2.30679090e-02  3.74000000e-01  5.00000000e-01 
 3.75000000e-01  2.30931403e-02  3.75000000e-01  5.00000000e-01 
 3.76000000e-01  2.31190670e-02  3.76000000e-01  5.00000000e-01 
 3.77000000e-01  2.31457087e-02  3.77000000e-01  5.00000000e-01 
 3.78000000e-01  2.31730812e-02  3.78000000e-01  5.00000000e-01 
 3.79000000e-01  2.32012101e-02  3.79000000e-01  5.00000000e-01 
 3.80000000e-01  2.32301126e-02  3.80000000e-01  5.00000000e-01 
 3.81000000e-01  2.32598166e-02  3.81000000e-01  5.00000000e-01 
 3.82000000e-01  2.32903405e-02  3.82000000e-01  5.00000000e-01 
 3.83000000e-01  2.33217126e-02  3.83000000e-01  5.00000000e-01 
 3.84000000e-01  2.33539515e-02  3.84000000e-01  5.00000000e-01 
 3.85000000e-01  2.33870845e-02  3.85000000e-01  5.00000000e-01 
 3.86000000e-01  2.34211359e-02  3.86000000e-01  5.00000000e-01 
 3.87000000e-01  2.34561343e-02  3.87000000e-01  5.00000000e-01 
 3.88000000e-01  2.34921070e-02  3.88000000e-01  5.00000000e-01 
 3.89000000e-01  2.35290831e-02  3.89000000e-01  5.00000000e-01 
 3.90000000e-01  2.35670901e-02  3.90000000e-01  5.00000000e-01 
 3.91000000e-01  2.36061626e-02  3.91000000e-01  5.00000000e-01 
 3.92000000e-01  2.36463243e-02  3.92000000e-01  5.00000000e-01 
 3.93000000e-01  2.36876120e-02  3.93000000e-01  5.00000000e-01 
 3.94000000e-01  2.37300593e-02  3.94000000e-01  5.00000000e-01 
 3.95000000e-01  2.37737009e-02  3.95000000e-01  5.00000000e-01 
 3.96000000e-01  2.38185673e-02  3.96000000e-01  5.00000000e-01 
 3.97000000e-01  2.38647045e-02  3.97000000e-01  5.00000000e-01 
 3.98000000e-01  2.39121418e-02  3.98000000e-01  5.00000000e-01 
 3.99000000e-01  2.39609195e-02  3.99000000e-01  5.00000000e-01 
 4.00000000e-01  2.40110803e-02  4.00000000e-01  5.00000000e-01 
 4.01000000e-01  2.40626714e-02  4.01000000e-01  5.00000000e-01 
 4.02000000e-01  2.41157259e-02  4.02000000e-01  5.00000000e-01 
 4.03000000e-01  2.41702960e-02  4.03000000e-01  5.00000000e-01 
 4.04000000e-01  2.42264239e-02  4.04000000e-01  5.00000000e-01 
 4.05000000e-01  2.42841640e-02  4.05000000e-01  5.00000000e-01 
 4.06000000e-01  2.43435563e-02  4.06000000e-01  5.00000000e-01 
 4.07000000e-01  2.44046600e-02  4.07000000e-01  5.00000000e-01 
 4.08000000e-01  2.44675248e-02  4.08000000e-01  5.00000000e-01 
 4.09000000e-01  2.45322097e-02  4.09000000e-01  5.00000000e-01 
 4.10000000e-01  2.45987701e-02  4.10000000e-01  5.00000000e-01 
 4.11000000e-01  2.46672662e-02  4.11000000e-01  5.00000000e-01 
 4.12000000e-01  2.47377592e-02  4.12000000e-01  5.00000000e-01 
 4.13000000e-01  2.48103149e-02  4.13000000e-01  5.00000000e-01 
 4.14000000e-01  2.48849979e-02  4.14000000e-01  5.00000000e-01 
 4.15000000e-01  2.49618791e-02  4.15000000e-01  5.00000000e-01 
 4.16000000e-01  2.50410291e-02  4.16000000e-01  5.00000000e-01 
 4.17000000e-01  2.51225237e-02  4.17000000e-01  5.00000000e-01 
 4.18000000e-01  2.52064423e-02  4.18000000e-01  5.00000000e-01 
 4.19000000e-01  2.52928612e-02  4.19000000e-01  5.00000000e-01 
 4.20000000e-01  2.53818692e-02  4.20000000e-01  5.00000000e-01 
 4.21000000e-01  2.54735516e-02  4.21000000e-01  5.00000000e-01 
 4.22000000e-01  2.55680004e-02  4.22000000e-01  5.00000000e-01 
 4.23000000e-01  2.56653124e-02  4.23000000e-01  5.00000000e-01 
 4.24000000e-01  2.57655850e-02  4.24000000e-01  5.00000000e-01 
 4.25000000e-01  2.58689217e-02  4.25000000e-01  5.00000000e-01 
 4.26000000e-01  2.59754362e-02  4.26000000e-01  5.00000000e-01 
 4.27000000e-01  2.60852306e-02  4.27000000e-01  5.00000000e-01 
 4.28000000e-01  2.61984320e-02  4.28000000e-01  5.00000000e-01 
 4.29000000e-01  2.63151613e-02  4.29000000e-01  5.00000000e-01 
 4.30000000e-01  2.64355456e-02  4.30000000e-01  5.00000000e-01 
 4.31000000e-01  2.65597232e-02  4.31000000e-01  5.00000000e-01 
 4.32000000e-01  2.66878327e-02  4.32000000e-01  5.00000000e-01 
 4.33000000e-01  2.68200262e-02  4.33000000e-01  5.00000000e-01 
 4.34000000e-01  2.69564577e-02  4.34000000e-01  5.00000000e-01 
 4.35000000e-01  2.70972904e-02  4.35000000e-01  5.00000000e-01 
 4.36000000e-01  2.72426958e-02  4.36000000e-01  5.00000000e-01 
 4.37000000e-01  2.73928524e-02  4.37000000e-01  5.00000000e-01 
 4.38000000e-01  2.75479574e-02  4.38000000e-01  5.00000000e-01 
 4.39000000e-01  2.77082028e-02  4.39000000e-01  5.00000000e-01 
 4.40000000e-01  2.78738046e-02  4.40000000e-01  5.00000000e-01 
 4.41000000e-01  2.80449816e-02  4.41000000e-01  5.00000000e-01 
 4.42000000e-01  2.82219690e-02  4.42000000e-01  5.00000000e-01 
 4.43000000e-01  2.84050157e-02  4.43000000e-01  5.00000000e-01 
 4.44000000e-01  2.85943859e-02  4.44000000e-01  5.00000000e-01 
 4.45000000e-01  2.87903532e-02  4.45000000e-01  5.00000000e-01 
 4.46000000e-01  2.89932181e-02  4.46000000e-01  5.00000000e-01 
 4.47000000e-01  2.92032875e-02  4.47000000e-01  5.00000000e-01 
 4.48000000e-01  2.94208993e-02  4.48000000e-01  5.00000000e-01 
 4.49000000e-01  2.96464033e-02  4.49000000e-01  5.00000000e-01 
 4.50000000e-01  2.98801745e-02  4.50000000e-01  5.00000000e-01 
 4.51000000e-01  3.01226191e-02  4.51000000e-01  5.00000000e-01 
 4.52000000e-01  3.03741622e-02  4.52000000e-01  5.00000000e-01 
 4.53000000e-01  3.06352636e-02  4.53000000e-01  5.00000000e-01 
 4.54000000e-01  3.09064170e-02  4.54000000e-01  5.00000000e-01 
 4.55000000e-01  3.11881488e-02  4.55000000e-01  5.00000000e-01 
 4.56000000e-01  3.14810231e-02  4.56000000e-01  5.00000000e-01 
 4.57000000e-01  3.17856515e-02  4.57000000e-01  5.00000000e-01 
 4.58000000e-01  3.21026938e-02  4.58000000e-01  5.00000000e-01 
 4.59000000e-01  3.24328572e-02  4.59000000e-01  5.00000000e-01 
 4.60000000e-01  3.27769136e-02  4.60000000e-01  5.00000000e-01 
 4.61000000e-01  3.31357015e-02  4.61000000e-01  5.00000000e-01 
 4.62000000e-01  3.35101239e-02  4.62000000e-01  5.00000000e-01 
 4.63000000e-01  3.39011800e-02  4.63000000e-01  5.00000000e-01 
 4.64000000e-01  3.43099432e-02  4.64000000e-01  5.00000000e-01 
 4.65000000e-01  3.47376003e-02  4.65000000e-01  5.00000000e-01 
 4.66000000e-01  3.51854535e-02  4.66000000e-01  5.00000000e-01 
 4.67000000e-01  3.56549406e-02  4.67000000e-01  5.00000000e-01 
 4.68000000e-01  3.61476456e-02  4.68000000e-01  5.00000000e-01 
 4.69000000e-01  3.66653335e-02  4.69000000e-01  5.00000000e-01 
 4.70000000e-01  3.72099470e-02  4.70000000e-01  5.00000000e-01 
 4.71000000e-01  3.77836848e-02  4.71000000e-01  5.00000000e-01 
 4.72000000e-01  3.83889966e-02  4.72000000e-01  5.00000000e-01 
 4.73000000e-01  3.90286272e-02  4.73000000e-01  5.00000000e-01 
 4.74000000e-01  3.97057148e-02  4.74000000e-01  5.00000000e-01 
 4.75000000e-01  4.04237927e-02  4.75000000e-01  5.00000000e-01 
 4.76000000e-01  4.11869253e-02  4.76000000e-01  5.00000000e-01 
 4.77000000e-01  4.19997637e-02  4.77000000e-01  5.00000000e-01 
 4.78000000e-01  4.28676969e-02  4.78000000e-01  5.00000000e-01 
 4.79000000e-01  4.37969830e-02  4.79000000e-01  5.00000000e-01 
 4.80000000e-01  4.47949639e-02  4.80000000e-01  5.00000000e-01 
 4.81000000e-01  4.58703008e-02  4.81000000e-01  5.00000000e-01 
 4.82000000e-01  4.70333254e-02  4.82000000e-01  5.00000000e-01 
 4.83000000e-01  4.82964286e-02  4.83000000e-01  5.00000000e-01 
 4.84000000e-01  4.96746514e-02  4.84000000e-01  5.00000000e-01 
 4.85000000e-01  5.11864464e-02  4.85000000e-01  5.00000000e-01 
 4.86000000e-01  5.28547083e-02  4.86000000e-01  5.00000000e-01 
 4.87000000e-01  5.47082773e-02  4.87000000e-01  5.00000000e-01 
 4.88000000e-01  5.67838880e-02  4.88000000e-01  5.00000000e-01 
 4.89000000e-01  5.91291952e-02  4.89000000e-01  5.00000000e-01 
 4.90000000e-01  6.18070926e-02  4.90000000e-01  5.00000000e-01 
 4.91000000e-01  6.49021851e-02  4.91000000e-01  5.00000000e-01 
 4.92000000e-01  6.85307751e-02  4.92000000e-01  5.00000000e-01 
 4.93000000e-01  7.28566749e-02  4.93000000e-01  5.00000000e-01 
 4.94000000e-01  7.81173144e-02  4.94000000e-01  5.00000000e-01 
 4.95000000e-01  8.46686283e-02  4.95000000e-01  5.00000000e-01 
 4.96000000e-01  9.30697786e-02  4.96000000e-01  5.00000000e-01 
 4.97000000e-01  1.04269408e-01  4.97000000e-01  5.00000000e-01 
 4.98000000e-01  1.20446271e-01  4.98000000e-01  5.00000000e-01 
 4.99000000e-01  1.47862135e-01  4.99000000e-01  5.00000000e-01 
 5.00000000e-01  5.11507470e-01  5.00000000e-01  5.00000000e-01 
 5.01000000e-01  1.58585686e+00  5.01000000e-01  5.00000000e-01 
 5.02000000e-01  1.63311359e+00  5.02000000e-01  5.00000000e-01 
 5.03000000e-01  1.65815892e+00  5.03000000e-01  5.00000000e-01 
 5.04000000e-01  1.67585442e+00  5.04000000e-01  5.00000000e-01 
 5.05000000e-01  1.68834951e+00  5.05000000e-01  5.00000000e-01 
 5.06000000e-01  1.69791225e+00  5.06000000e-01  5.00000000e-01 
 5.07000000e-01  1.70553701e+00  5.07000000e-01  5.00000000e-01 
 5.08000000e-01  1.71174853e+00  5.08000000e-01  5.00000000e-01 
 5.09000000e-01  1.71692915e+00  5.09000000e-01  5.00000000e-01 
 5.10000000e-01  1.72134450e+00  5.10000000e-01  5.00000000e-01 
 5.11000000e-01  1.72517754e+00  5.11000000e-01  5.00000000e-01 
 5.12000000e-01  1.72855748e+00  5.12000000e-01  5.00000000e-01 
 5.13000000e-01  1.73157779e+00  5.13000000e-01  5.00000000e-01 
 5.14000000e-01  1.73430746e+00  5.14000000e-01  5.00000000e-01 
 5.15000000e-01  1.73679851e+00  5.15000000e-01  5.00000000e-01 
 5.16000000e-01  1.73909080e+00  5.16000000e-01  5.00000000e-01 
 5.17000000e-01  1.74121543e+00  5.17000000e-01  5.00000000e-01 
 5.18000000e-01  1.74319701e+00  5.18000000e-01  5.00000000e-01 
 5.19000000e-01  1.74505527e+00  5.19000000e-01  5.00000000e-01 
 5.20000000e-01  1.74680624e+00  5.20000000e-01  5.00000000e-01 
 5.21000000e-01  1.74846306e+00  5.21000000e-01  5.00000000e-01 
 5.22000000e-01  1.75003666e+00  5.22000000e-01  5.00000000e-01 
 5.23000000e-01  1.75153616e+00  5.23000000e-01  5.00000000e-01 
 5.24000000e-01  1.75296926e+00  5.24000000e-01  5.00000000e-01 
 5.25000000e-01  1.75434252e+00  5.25000000e-01  5.00000000e-01 
 5.26000000e-01  1.75566151e+00  5.26000000e-01  5.00000000e-01 
 5.27000000e-01  1.75693109e+00  5.27000000e-01  5.00000000e-01 
 5.28000000e-01  1.75815542e+00  5.28000000e-01  5.00000000e-01 
 5.29000000e-01  1.75933817e+00  5.29000000e-01  5.00000000e-01 
 5.30000000e-01  1.76048249e+00  5.30000000e-01  5.00000000e-01 
 5.31000000e-01  1.76159121e+00  5.31000000e-01  5.00000000e-01 
 5.32000000e-01  1.76266678e+00  5.32000000e-01  5.00000000e-01 
 5.33000000e-01  1.76371142e+00  5.33000000e-01  5.00000000e-01 
 5.34000000e-01  1.76472706e+00  5.34000000e-01  5.00000000e-01 
 5.35000000e-01  1.76571545e+00  5.35000000e-01  5.00000000e-01 
 5.36000000e-01  1.76667813e+00  5.36000000e-01  5.00000000e-01 
 5.37000000e-01  1.76761652e+00  5.37000000e-01  5.00000000e-01 
 5.38000000e-01  1.76853186e+00  5.38000000e-01  5.00000000e-01 
 5.39000000e-01  1.76942529e+00  5.39000000e-01  5.00000000e-01 
 5.40000000e-01  1.77029784e+00  5.40000000e-01  5.00000000e-01 
 5.41000000e-01  1.77115043e+00  5.41000000e-01  5.00000000e-01 
 5.42000000e-01  1.77198392e+00  5.42000000e-01  5.00000000e-01 
 5.43000000e-01  1.77279906e+00  5.43000000e-01  5.00000000e-01 
 5.44000000e-01  1.77359656e+00  5.44000000e-01  5.00000000e-01 
 5.45000000e-01  1.77437705e+00  5.45000000e-01  5.00000000e-01 
 5.46000000e-01  1.77514112e+00  5.46000000e-01  5.00000000e-01 
 5.47000000e-01  1.77588930e+00  5.47000000e-01  5.00000000e-01 
 5.48000000e-01  1.77662209e+00  5.48000000e-01  5.00000000e-01 
 5.49000000e-01  1.77733993e+00  5.49000000e-01  5.00000000e-01 
 5.50000000e-01  1.77804322e+00  5.50000000e-01  5.00000000e-01 
 5.51000000e-01  1.77873236e+00  5.51000000e-01  5.00000000e-01 
 5.52000000e-01  1.77940770e+00  5.52000000e-01  5.00000000e-01 
 5.53000000e-01  1.78006954e+00  5.53000000e-01  5.00000000e-01 
 5.54000000e-01  1.78071818e+00  5.54000000e-01  5.00000000e-01 
 5.55000000e-01  1.78135391e+00  5.55000000e-01  5.00000000e-01 
 5.56000000e-01  1.78197696e+00  5.56000000e-01  5.00000000e-01 
 5.57000000e-01  1.78258757e+00  5.57000000e-01  5.00000000e-01 
 5.58000000e-01  1.78318594e+00  5.58000000e-01  5.00000000e-01 
 5.59000000e-01  1.78377227e+00  5.59000000e-01  5.00000000e-01 
 5.60000000e-01  1.78434673e+00  5.60000000e-01  5.00000000e-01 
 5.61000000e-01  1.78490949e+00  5.61000000e-01  5.00000000e-01 
 5.62000000e-01  1.78546067e+00  5.62000000e-01  5.00000000e-01 
 5.63000000e-01  1.78600042e+00  5.63000000e-01  5.00000000e-01 
 5.64000000e-01  1.78652883e+00  5.64000000e-01  5.00000000e-01 
 5.65000000e-01  1.78704600e+00  5.65000000e-01  5.00000000e-01 
 5.66000000e-01  1.78755201e+00  5.66000000e-01  5.00000000e-01 
 5.67000000e-01  1.78804689e+00  5.67000000e-01  5.00000000e-01 
 5.68000000e-01  1.78853070e+00  5.68000000e-01  5.00000000e-01 
 5.69000000e-01  1.78900344e+00  5.69000000e-01  5.00000000e-01 
 5.70000000e-01  1.78946507e+00  5.70000000e-01  5.00000000e-01 
 5.71000000e-01  1.78991556e+00  5.71000000e-01  5.00000000e-01 
 5.72000000e-01  1.79035479e+00  5.72000000e-01  5.00000000e-01 
 5.73000000e-01  1.79078264e+00  5.73000000e-01  5.00000000e-01 
 5.74000000e-01  1.79119886e+00  5.74000000e-01  5.00000000e-01 
 5.75000000e-01  1.79160319e+00  5.75000000e-01  5.00000000e-01 
 5.76000000e-01  1.79199520e+00  5.76000000e-01  5.00000000e-01 
 5.77000000e-01  1.79237434e+00  5.77000000e-01  5.00000000e-01 
 5.78000000e-01  1.79273987e+00  5.78000000e-01  5.00000000e-01 
 5.79000000e-01  1.79309075e+00  5.79000000e-01  5.00000000e-01 
 5.80000000e-01  1.79342557e+00  5.80000000e-01  5.00000000e-01 
 5.81000000e-01  1.79374234e+00  5.81000000e-01  5.00000000e-01 
 5.82000000e-01  1.79403827e+00  5.82000000e-01  5.00000000e-01 
 5.83000000e-01  1.79430947e+00  5.83000000e-01  5.00000000e-01 
 5.84000000e-01  1.79455071e+00  5.84000000e-01  5.00000000e-01 
 5.85000000e-01  1.79475581e+00  5.85000000e-01  5.00000000e-01 
 5.86000000e-01  1.79491993e+00  5.86000000e-01  5.00000000e-01 
 5.87000000e-01  1.79504691e+00  5.87000000e-01  5.00000000e-01 
 5.88000000e-01  1.79514640e+00  5.88000000e-01  5.00000000e-01 
 5.89000000e-01  1.79523031e+00  5.89000000e-01  5.00000000e-01 
 5.90000000e-01  1.79530676e+00  5.90000000e-01  5.00000000e-01 
 5.91000000e-01  1.79537974e+00  5.91000000e-01  5.00000000e-01 
 5.92000000e-01  1.79545084e+00  5.92000000e-01  5.00000000e-01 
 5.93000000e-01  1.79552066e+00  5.93000000e-01  5.00000000e-01 
 5.94000000e-01  1.79558940e+00  5.94000000e-01  5.00000000e-01 
 5.95000000e-01  1.79565717e+00  5.95000000e-01  5.00000000e-01 
 5.96000000e-01  1.79572399e+00  5.96000000e-01  5.00000000e-01 
 5.97000000e-01  1.79578991e+00  5.97000000e-01  5.00000000e-01 
 5.98000000e-01  1.79585493e+00  5.98000000e-01  5.00000000e-01 
 5.99000000e-01  1.79591906e+00  5.99000000e-01  5.00000000e-01 
 6.00000000e-01  1.79598233e+00  6.00000000e-01  5.00000000e-01 
 6.01000000e-01  1.79604475e+00  6.01000000e-01  5.00000000e-01 
 6.02000000e-01  1.79610632e+00  6.02000000e-01  5.00000000e-01 
 6.03000000e-01  1.79616705e+00  6.03000000e-01  5.00000000e-01 
 6.04000000e-01  1.79622696e+00  6.04000000e-01  5.00000000e-01 
 6.05000000e-01  1.79628604e+00  6.05000000e-01  5.00000000e-01 
 6.06000000e-01  1.79634430e+00  6.06000000e-01  5.00000000e-01 
 6.07000000e-01  1.79640175e+00  6.07000000e-01  5.00000000e-01 
 6.08000000e-01  1.79645839e+00  6.08000000e-01  5.00000000e-01 
 6.09000000e-01  1.79651422e+00  6.09000000e-01  5.00000000e-01 
 6.10000000e-01  1.79656924e+00  6.10000000e-01  5.00000000e-01 
 6.11000000e-01  1.79662344e+00  6.11000000e-01  5.00000000e-01 
 6.12000000e-01  1.79667684e+00  6.12000000e-01  5.00000000e-01 
 6.13000000e-01  1.79672941e+00  6.13000000e-01  5.00000000e-01 
 6.14000000e-01  1.79678116e+00  6.14000000e-01  5.00000000e-01 
 6.15000000e-01  1.79683208e+00  6.15000000e-01  5.00000000e-01 
 6.16000000e-01  1.79688216e+00  6.16000000e-01  5.00000000e-01 
 6.17000000e-01  1.79693138e+00  6.17000000e-01  5.00000000e-01 
 6.18000000e-01  1.79697974e+00  6.18000000e-01  5.00000000e-01 
 6.19000000e-01  1.79702720e+00  6.19000000e-01  5.00000000e-01 
 6.20000000e-01  1.79707376e+00  6.20000000e-01  5.00000000e-01 
 6.21000000e-01  1.79711937e+00  6.21000000e-01  5.00000000e-01 
 6.22000000e-01  1.79716401e+00  6.22000000e-01  5.00000000e-01 
 6.23000000e-01  1.79720763e+00  6.23000000e-01  5.00000000e-01 
 6.24000000e-01  1.79725018e+00  6.24000000e-01  5.00000000e-01 
 6.25000000e-01  1.79729159e+00  6.25000000e-01  5.00000000e-01 
 6.26000000e-01  1.79733177e+00  6.26000000e-01  5.00000000e-01 
 6.27000000e-01  1.79737062e+00  6.27000000e-01  5.00000000e-01 
 6.28000000e-01  1.79740800e+00  6.28000000e-01  5.00000000e-01 
 6.29000000e-01  1.79744373e+00  6.29000000e-01  5.00000000e-01 
 6.30000000e-01  1.79747757e+00  6.30000000e-01  5.00000000e-01 
 6.31000000e-01  1.79750924e+00  6.31000000e-01  5.00000000e-01 
 6.32000000e-01  1.79753840e+00  6.32000000e-01  5.00000000e-01 
 6.33000000e-01  1.79756467e+00  6.33000000e-01  5.00000000e-01 
 6.34000000e-01  1.79758774e+00  6.34000000e-01  5.00000000e-01 
 6.35000000e-01  1.79760745e+00  6.35000000e-01  5.00000000e-01 
 6.36000000e-01  1.79762392e+00  6.36000000e-01  5.00000000e-01 
 6.37000000e-01  1.79763748e+00  6.37000000e-01  5.00000000e-01 
 6.38000000e-01  1.79764862e+00  6.38000000e-01  5.00000000e-01 
 6.39000000e-01  1.79765782e+00  6.39000000e-01  5.00000000e-01 
 6.40000000e-01  1.79766552e+00  6.40000000e-01  5.00000000e-01 
 6.41000000e-01  1.79767205e+00  6.41000000e-01  5.00000000e-01 
 6.42000000e-01  1.79767767e+00  6.42000000e-01  5.00000000e-01 
 6.43000000e-01  1.79768257e+00  6.43000000e-01  5.00000000e-01 
 6.44000000e-01  1.79768688e+00  6.44000000e-01  5.00000000e-01 
 6.45000000e-01  1.79769073e+00  6.45000000e-01  5.00000000e-01 
 6.46000000e-01  1.79769419e+00  6.46000000e-01  5.00000000e-01 
 6.47000000e-01  1.79769733e+00  6.47000000e-01  5.00000000e-01 
 6.48000000e-01  1.79770019e+00  6.48000000e-01  5.00000000e-01 
 6.49000000e-01  1.79770282e+00  6.49000000e-01  5.00000000e-01 
 6.50000000e-01  1.79770525e+00  6.50000000e-01  5.00000000e-01 
 6.51000000e-01  1.79770750e+00  6.51000000e-01  5.00000000e-01 
 6.52000000e-01  1.79770960e+00  6.52000000e-01  5.00000000e-01 
 6.53000000e-01  1.79771155e+00  6.53000000e-01  5.00000000e-01 
 6.54000000e-01  1.79771339e+00  6.54000000e-01  5.00000000e-01 
 6.55000000e-01  1.79771512e+00  6.55000000e-01  5.00000000e-01 
 6.56000000e-01  1.79771675e+00  6.56000000e-01  5.00000000e-01 
 6.57000000e-01  1.79771829e+00  6.57000000e-01  5.00000000e-01 
 6.58000000e-01  1.79771975e+00  6.58000000e-01  5.00000000e-01 
 6.59000000e-01  1.79772113e+00  6.59000000e-01  5.00000000e-01 
 6.60000000e-01  1.79772245e+00  6.60000000e-01  5.00000000e-01 
 6.61000000e-01  1.79772370e+00  6.61000000e-01  5.00000000e-01 
 6.62000000e-01  1.79772490e+00  6.62000000e-01  5.00000000e-01 
 6.63000000e-01  1.79772604e+00  6.63000000e-01  5.00000000e-01 
 6.64000000e-01  1.79772713e+00  6.64000000e-01  5.00000000e-01 
 6.65000000e-01  1.79772818e+00  6.65000000e-01  5.00000000e-01 
 6.66000000e-01  1.79772918e+00  6.66000000e-01  5.00000000e-01 
 6.67000000e-01  1.79773014e+00  6.67000000e-01  5.00000000e-01 
 6.68000000e-01  1.79773106e+00  6.68000000e-01  5.00000000e-01 
 6.69000000e-01  1.79773194e+00  6.69000000e-01  5.00000000e-01 
 6.70000000e-01  1.79773280e+00  6.70000000e-01  5.00000000e-01 
 6.71000000e-01  1.79773362e+00  6.71000000e-01  5.00000000e-01 
 6.72000000e-01  1.79773441e+00  6.72000000e-01  5.00000000e-01 
 6.73000000e-01  1.79773517e+00  6.73000000e-01  5.00000000e-01 
 6.74000000e-01  1.79773590e+00  6.74000000e-01  5.00000000e-01 
 6.75000000e-01  1.79773661e+00  6.75000000e-01  5.00000000e-01 
 6.76000000e-01  1.79773730e+00  6.76000000e-01  5.00000000e-01 
 6.77000000e-01  1.79773796e+00  6.77000000e-01  5.00000000e-01 
 6.78000000e-01  1.79773860e+00  6.78000000e-01  5.00000000e-01 
 6.79000000e-01  1.79773922e+00  6.79000000e-01  5.00000000e-01 
 6.80000000e-01  1.79773982e+00  6.80000000e-01  5.00000000e-01 
 6.81000000e-01  1.79774039e+00  6.81000000e-01  5.00000000e-01 
 6.82000000e-01  1.79774095e+00  6.82000000e-01  5.00000000e-01 
 6.83000000e-01  1.79774150e+00  6.83000000e-01  5.00000000e-01 
 6.84000000e-01  1.79774202e+00  6.84000000e-01  5.00000000e-01 
 6.85000000e-01  1.79774253e+00  6.85000000e-01  5.00000000e-01 
 6.86000000e-01  1.79774303e+00  6.86000000e-01  5.00000000e-01 
 6.87000000e-01  1.79774351e+00  6.87000000e-01  5.00000000e-01 
 6.88000000e-01  1.79774398e+00  6.88000000e-01  5.00000000e-01 
 6.89000000e-01  1.79774443e+00  6.89000000e-01  5.00000000e-01 
 6.90000000e-01  1.79774487e+00  6.90000000e-01  5.00000000e-01 
 6.91000000e-01  1.79774529e+00  6.91000000e-01  5.00000000e-01 
